,price,address,street,agency,irl,image,Living area,Rooms,Year of construction,interior,status,garden area,plot area,postcode,date
5042,2600,3013 CD Rotterdam (Stadsdriehoek),Apartment Weena,Rental Rotterdam,/apartment-for-rent/rotterdam/5ee27885/weena,https://casco-media-prod.global.ssl.fastly.net/5ee27885-8e7d-5e91-84aa-47f886dadd0b/e430ed114b5b6674c6516b9e64b3ae3d.jpg?width=600&auto=webp,73,3,1984,Upholstered or furnished,,,,3013CD,2021-08-30
5043,1650,3552 CL Utrecht (Ondiep),Apartment Royaards van den Hamkade,Hoogveste BV,/apartment-for-rent/utrecht/70e655d6/royaards-van-den-hamkade,https://casco-media-prod.global.ssl.fastly.net/70e655d6-4fa3-56cd-8b30-a6148cfe473a/d94e9ce21c46ff2fe49048c9c061eca7.jpg?width=600&auto=webp,90,3,2012,,,,,3552CL,2021-08-30
5044,2300,1187 EE Amstelveen (Kruidenbuurt),House Korianderlaan 89,Renthouse Vastgoed,/house-for-rent/amstelveen/9a8b4f6d/korianderlaan,https://media.pararius.nl/image/PR0001653000/PR0001653645/image/jpeg/400x600/AmstelveenKorianderlaan-569e_1.jpg,135,5,,Furnished,,,,1187EE,2021-08-30
5045,385,4817 MA Breda (Brabantpark),Room Teteringsedijk,Acuut Huren Breda,/room-for-rent/breda/79035082/teteringsedijk,https://casco-media-prod.global.ssl.fastly.net/79035082-1946-53fb-b41a-8830eabf80b3/3a847e63e867a6cf21f42de3cf1b5269.png?width=600&auto=webp,12,1,,Upholstered,,,,4817MA,2021-08-30
5046,1100,3012 GH Rotterdam (Cool),Apartment Karel Doormanstraat,Kolpa V.V.S. Beheer,/apartment-for-rent/rotterdam/f35573b4/karel-doormanstraat,https://casco-media-prod.global.ssl.fastly.net/f35573b4-ca5c-53ff-b517-a331593da734/e697b564de90f21db9d062753a8c0108.jpg?width=600&auto=webp,55,2,,Upholstered,,,,3012GH,2021-08-30
5047,1200,3079 WC Rotterdam (Groot IJsselmonde),Apartment Schalkeroord,Rotterdam Apartments,/apartment-for-rent/rotterdam/2f001f3f/schalkeroord,https://casco-media-prod.global.ssl.fastly.net/2f001f3f-aef7-5e21-a977-2594256aba22/7f6a48816c29cd446292a0f3dbca9a76.jpg?width=600&auto=webp,65,3,1965,Furnished,,,,3079WC,2021-08-30
5048,1800,1055 EK Amsterdam (Landlust),Apartment Bos en Lommerplein 38,G&D&Y Housing,/apartment-for-rent/amsterdam/bdeac6ce/bos-en-lommerplein,https://media.pararius.nl/image/PR0001653000/PR0001653568/image/jpeg/400x600/AmsterdamBosenLommerplein-3263_9.jpg,90,3,2006,Furnished,,,,1055EK,2021-08-30
5049,1895,2652 BR Berkel en Rodenrijs (Havenbuurt),House Havenstraat,EHR Rotterdam ,/house-for-rent/berkel-en-rodenrijs/fb1685c2/havenstraat,https://media.pararius.nl/image/PR0001653000/PR0001653544/image/jpeg/400x600/BerkelenRodenrijsHavenstraat-06b7_1.jpg,140,4,2003,Upholstered,,,,2652BR,2021-08-30
5050,1375,4813 GT Breda (Princenhage),Apartment Mastbosstraat,MetMook,/apartment-for-rent/breda/3d3e4e64/mastbosstraat,https://casco-media-prod.global.ssl.fastly.net/3d3e4e64-dad3-5dbe-be1e-4260dc237148/e4348a67429c1b0758be542a8475c410.jpg?width=600&auto=webp,72,3,,Upholstered,,,,4813GT,2021-08-30
5051,6950,1075 AR Amsterdam (Willemspark),House Oranje Nassaulaan 46 H,Makelaardij Prins van Wijngaarden,/house-for-rent/amsterdam/88651028/oranje-nassaulaan,https://casco-media-prod.global.ssl.fastly.net/88651028-f0a3-5366-a899-50516eb2fd71/06012000078b7bd93366ceb6c05fc424.jpg?width=600&auto=webp,249,7,1910,,,,250 m²,1075AR,2021-08-30
5052,1700,1187 LX Amstelveen (Landschappenbuurt),Apartment Dignahoeve,Alcoco.nl,/apartment-for-rent/amstelveen/3fa8241d/dignahoeve,https://casco-media-prod.global.ssl.fastly.net/3fa8241d-8922-5aa1-a516-8beb50b584e3/c65c576db20a80c7dde04824dad0c8d3.jpg?width=600&auto=webp,90,3,1998,Upholstered or furnished,,,,1187LX,2021-08-30
5053,1625,1188 LE Amstelveen (Hemellichamenbuurt),Apartment Dr. Willem Dreesweg,VGW Housing,/apartment-for-rent/amstelveen/2baa4dd1/dr-willem-dreesweg,https://casco-media-prod.global.ssl.fastly.net/2baa4dd1-90d8-5237-b095-8f8e885499c5/9be36ac7684e16eb1af89d8eef0e8ba3.jpg?width=600&auto=webp,100,3,1989,Upholstered or furnished,,,,1188LE,2021-08-30
5054,1350,5685 GW Best (Heivelden),Apartment Paardenhei,Stoit Groep,/apartment-for-rent/best/41ff8721/paardenhei,https://casco-media-prod.global.ssl.fastly.net/41ff8721-0ead-5948-bf7c-b2c9efbf67af/342373bffdb634cbd0240956b159b75d.jpg?width=600&auto=webp,97,3,2000,Furnished,,,,5685GW,2021-08-30
5055,1610,1062 XK Amsterdam (Westlandgracht),Apartment Overschiestraat 170 B28,ViaDaan,/apartment-for-rent/amsterdam/ee98612d/overschiestraat,https://casco-media-prod.global.ssl.fastly.net/ee98612d-1514-5d6b-9979-aa767646d43f/33f2738fdad8c0918acdedc1d5305765.jpg?width=600&auto=webp,77,3,2021,Upholstered,,,,1062XK,2021-08-30
5056,2500,6212 CA Maastricht (Villapark),House Sint Willibrordusstraat,Star Housing,/house-for-rent/maastricht/5a43ecfd/sint-willibrordusstraat,https://casco-media-prod.global.ssl.fastly.net/5a43ecfd-2c38-5aca-b3e1-b0f3dcd8d43c/b9ce417221fccbb5e4166814b3b4070d.jpg?width=600&auto=webp,125,6,,Upholstered,,,,6212CA,2021-08-30
5057,1349,3012 JM Rotterdam (Cool),House Jacobusstraat 199,Woonstad Rotterdam,/house-for-rent/rotterdam/51261173/jacobusstraat,https://casco-media-prod.global.ssl.fastly.net/51261173-9a98-538a-8071-136660262b16/707596cf3a4a6a49133f8f7239f87b0f.jpg?width=600&auto=webp,86,2,1873,Shell,,,,3012JM,2021-08-30
5058,2950,2518 DH Den Haag (Willemspark),Apartment Zeestraat 175,The Hague Real Estate Services,/apartment-for-rent/den-haag/e8e058bb/zeestraat,https://casco-media-prod.global.ssl.fastly.net/e8e058bb-9357-5052-9174-a020dbe8aedb/c1d04f88e9664fbaf266f34d49d6e078.jpg?width=600&auto=webp,140,4,1995,Upholstered,,,,2518DH,2021-08-30
5059,2100,2518 DH Den Haag (Willemspark),Apartment Zeestraat 151,The Hague Real Estate Services,/apartment-for-rent/den-haag/35f844aa/zeestraat,https://casco-media-prod.global.ssl.fastly.net/35f844aa-116f-5406-8096-b57312d309ce/ea06cb4466b58ca312a481dc0772c40a.jpg?width=600&auto=webp,108,3,1995,Upholstered,,,,2518DH,2021-08-30
5060,2400,2518 DJ Den Haag (Willemspark),Apartment Zeestraat 243,The Hague Real Estate Services,/apartment-for-rent/den-haag/aba8c9bd/zeestraat,https://casco-media-prod.global.ssl.fastly.net/aba8c9bd-39da-57ae-9c29-26cdf3b9791f/dec05da56f0d582ee35dc11ee30911ab.jpg?width=600&auto=webp,102,3,1995,Furnished,,,,2518DJ,2021-08-30
5061,2500,5611 AZ Eindhoven (Binnenstad),Apartment Emmasingel,Brick Vastgoed,/apartment-for-rent/eindhoven/14d2810a/emmasingel,https://media.pararius.nl/image/PR0001653000/PR0001653483/image/jpeg/400x600/EindhovenEmmasingel-4d41_1.jpg,135,3,,Furnished,,,,5611AZ,2021-08-30
5062,945,6812 DW Arnhem (Klingelbeek),Apartment Het Maisveld 73,ViaDaan,/apartment-for-rent/arnhem/dadfbccb/het-maisveld,https://casco-media-prod.global.ssl.fastly.net/dadfbccb-8f12-5562-ac03-2b584ef24c18/0e0a04f6da7eba2ffbdc533c51162fa1.jpg?width=600&auto=webp,45,2,2019,,,15,,6812DW,2021-08-30
5063,1145,5611 SE Eindhoven (Irisbuurt),Apartment Geldropseweg,Regio56 Makelaars & Huisvesting ,/apartment-for-rent/eindhoven/397a14f0/geldropseweg,https://casco-media-prod.global.ssl.fastly.net/397a14f0-6e71-5eb2-a5ff-eaeaf5a9a2b1/37c9ad87a9f2e937624ab383cc0c0a0e.jpg?width=600&auto=webp,75,3,1980,Upholstered,,,,5611SE,2021-08-30
5064,1375,1091 ZB Amsterdam (Transvaalbuurt),Apartment Reitzstraat 115,Executive Home Rentals  Amsterdam,/apartment-for-rent/amsterdam/7237002c/reitzstraat,https://casco-media-prod.global.ssl.fastly.net/7237002c-ee02-5c85-ac4e-299349370569/c6d9c73c4e00df68aac9f6db41db4500.jpg?width=600&auto=webp,45,2,1925,Furnished,,,,1091ZB,2021-08-30
5065,1995,5541 BD Reusel (Reusel),Apartment Lensheuvel 66,Swan Short Stay,/apartment-for-rent/reusel/c9fb44a5/lensheuvel,https://media.pararius.nl/image/PR0001653000/PR0001653455/image/jpeg/400x600/ReuselLensheuvel-0c5b_1.jpg,90,2,2019,Furnished,,,,5541BD,2021-08-30
5066,4995,8921 AC Leeuwarden (Molenpad),House Oostergrachtswal,Rotsvast Leeuwarden,/house-for-rent/leeuwarden/8f482b8b/oostergrachtswal,https://casco-media-prod.global.ssl.fastly.net/8f482b8b-f975-57c1-a9f1-8a36929b4bb3/d12d6e66f8dc2589ae284f5a841d28a3.jpg?width=600&auto=webp,330,6,,Furnished,,,,8921AC,2021-08-30
5067,1485,5611 NS Eindhoven (Elzent-Noord),Apartment Bomanshof,Van Santvoort Makelaars Eindhoven,/apartment-for-rent/eindhoven/a5858b03/bomanshof,https://casco-media-prod.global.ssl.fastly.net/a5858b03-b7a9-5590-85c5-555148f62edf/15224dbab0a5b3d13eeea13d5434aeb2.jpg?width=600&auto=webp,108,2,1971-1980,Upholstered or furnished,,,,5611NS,2021-08-30
5068,7000,1015 BT Amsterdam (Grachtengordel-West),Apartment Herengracht,123Wonen Amsterdam,/apartment-for-rent/amsterdam/1534ce3f/herengracht,https://casco-media-prod.global.ssl.fastly.net/1534ce3f-8f21-5d64-83dc-d7d3775412d7/505bd7f25831a1b702385d8e84acd004.jpg?width=600&auto=webp,240,5,,Furnished,,,,1015BT,2021-08-30
5069,1950,2514 HE Den Haag (Voorhout),Apartment Mauritskade 41 E,Kimmel & Co. Makelaarskantoor o.g. b.v.,/apartment-for-rent/den-haag/1981a9fc/mauritskade,https://casco-media-prod.global.ssl.fastly.net/1981a9fc-a496-5df1-b9bb-908ddf0190a3/40a946789a3afef732059b917bdc4d8b.jpg?width=600&auto=webp,137,4,1931-1944,Furnished,,,,2514HE,2021-08-30
5070,1295,5658 LD Eindhoven (Meerrijk),Apartment Meerring,Zuid Beheer B.V.,/apartment-for-rent/eindhoven/51224bb3/meerring,https://casco-media-prod.global.ssl.fastly.net/51224bb3-fd35-52f0-a3d0-01feed5af5ce/45c908697d724c69d167ee82541cc9c0.jpg?width=600&auto=webp,80,3,,Upholstered,,,,5658LD,2021-08-30
5071,1260,5611 NS Eindhoven (Elzent-Noord),Apartment Bomanshof,Van Santvoort Makelaars Eindhoven,/apartment-for-rent/eindhoven/c4347a97/bomanshof,https://casco-media-prod.global.ssl.fastly.net/c4347a97-e148-5a6b-9b12-df7b99d03871/13d81efeef759f50dc3494fdc1494dc6.jpg?width=600&auto=webp,63,2,1971-1980,Upholstered or furnished,,,,5611NS,2021-08-30
5072,1385,5611 NR Eindhoven (Elzent-Noord),Apartment Bomanshof,Van Santvoort Makelaars Eindhoven,/apartment-for-rent/eindhoven/16af4148/bomanshof,https://casco-media-prod.global.ssl.fastly.net/16af4148-2040-5945-a093-7591adf4294a/5b9439005e2b15d0943a9023e7f6ee21.jpg?width=600&auto=webp,79,2,1971-1980,Upholstered or furnished,,,,5611NR,2021-08-30
5073,1260,5611 NR Eindhoven (Elzent-Noord),Apartment Bomanshof,Van Santvoort Makelaars Eindhoven,/apartment-for-rent/eindhoven/97e93817/bomanshof,https://casco-media-prod.global.ssl.fastly.net/97e93817-5919-589e-a55b-7d9a7e6a2ec6/c7c8faf3fa4f22634a9b1457f6533e79.jpg?width=600&auto=webp,63,2,1971-1980,Upholstered or furnished,,,,5611NR,2021-08-30
5074,1485,5611 NS Eindhoven (Elzent-Noord),Apartment Bomanshof,Van Santvoort Makelaars Eindhoven,/apartment-for-rent/eindhoven/15a98710/bomanshof,https://casco-media-prod.global.ssl.fastly.net/15a98710-f3a7-5495-8d69-f7920dbe4f64/1324392616c682c49e70e29d2aa54723.jpg?width=600&auto=webp,108,2,1971-1980,Upholstered or furnished,,,,5611NS,2021-08-30
5075,1080,5611 NS Eindhoven (Elzent-Noord),Apartment Bomanshof,Van Santvoort Makelaars Eindhoven,/apartment-for-rent/eindhoven/36653d78/bomanshof,https://casco-media-prod.global.ssl.fastly.net/36653d78-c7de-5687-b915-fe44f5950363/3fb4b86f72d1921e54798a89a89bba74.jpg?width=600&auto=webp,54,2,1971-1980,Upholstered or furnished,,,,5611NS,2021-08-30
5076,1100,5611 NR Eindhoven (Elzent-Noord),Apartment Bomanshof,Van Santvoort Makelaars Eindhoven,/apartment-for-rent/eindhoven/1d1093db/bomanshof,https://casco-media-prod.global.ssl.fastly.net/1d1093db-1160-52be-aeb7-bafcb5f2c238/d58e36f7134bf73dca05bdbd4ad7936d.jpg?width=600&auto=webp,50,2,1971-1980,Upholstered or furnished,,,,5611NR,2021-08-30
5077,1260,5611 NR Eindhoven (Elzent-Noord),Apartment Bomanshof,Van Santvoort Makelaars Eindhoven,/apartment-for-rent/eindhoven/d072dea5/bomanshof,https://casco-media-prod.global.ssl.fastly.net/d072dea5-2ef6-5b35-a9f0-f4e21083f3e7/dd96ef3b76415876b37f3a8745c9060e.jpg?width=600&auto=webp,63,2,1971-1980,Upholstered or furnished,,,,5611NR,2021-08-30
5078,1460,5611 NR Eindhoven (Elzent-Noord),Apartment Bomanshof,Van Santvoort Makelaars Eindhoven,/apartment-for-rent/eindhoven/0a730651/bomanshof,https://casco-media-prod.global.ssl.fastly.net/0a730651-2bc8-5478-be70-4802ec70c5ea/cc1cff020e6fbe7e55348882f56c9a50.jpg?width=600&auto=webp,86,2,1971-1980,Upholstered or furnished,,,,5611NR,2021-08-30
5079,2950,1016 NE Amsterdam (Jordaan),Apartment Rozengracht 76 I,Prinsen Residence International,/apartment-for-rent/amsterdam/1f80d455/rozengracht,https://casco-media-prod.global.ssl.fastly.net/1f80d455-e210-561f-b173-442e6dbcc9e5/16ad2c1f0448a80c8555e535d51b4c5a.jpg?width=600&auto=webp,190,5,Before 1906,Furnished,,,,1016NE,2021-08-30
5080,1295,4812 TD Breda (Heuvel),Apartment Mgr. Zwijsenstraat,MetMook,/apartment-for-rent/breda/f31720fa/mgr-zwijsenstraat,https://casco-media-prod.global.ssl.fastly.net/f31720fa-98e6-5171-b976-a4cc77fbf518/3cb6662ba6b70c7bb3e174469d6d15a8.jpg?width=600&auto=webp,80,4,,Upholstered,,,,4812TD,2021-08-30
5081,2500,3061 HH Rotterdam (Kralingen West),House Jericholaan,BenHousing,/house-for-rent/rotterdam/8e914e26/jericholaan,https://casco-media-prod.global.ssl.fastly.net/8e914e26-742c-51e2-bddc-b0bec504aa09/84cf2dc3f9e91420d9f509de02f6f705.jpg?width=600&auto=webp,142,4,1902,Upholstered,,,,3061HH,2021-08-30
5082,15000,2514 EH Den Haag (Voorhout),House Lange Voorhout 78,The Hague Real Estate Services,/house-for-rent/den-haag/2aa901d2/lange-voorhout,https://casco-media-prod.global.ssl.fastly.net/2aa901d2-0902-59f5-97d6-b51bce291cb9/e1ab00b17632ca62fc128b02a47805d2.jpg?width=600&auto=webp,451,14,1800,,,,250 m²,2514EH,2021-08-30
5083,1495,4854 GR Bavel (Nieuw Wolfslaar),Apartment Valkenlaar,Hopmans Wonen,/apartment-for-rent/bavel/3e69e92f/valkenlaar,https://casco-media-prod.global.ssl.fastly.net/3e69e92f-59dd-51ac-9aa9-8e655d32ba14/dbab4cd4ba4cfce4e481ed9a9cbca2e8.jpg?width=600&auto=webp,124,3,2012,Shell,,,,4854GR,2021-08-30
5084,1175,2611 EH Delft (Centrum),Apartment Koornmarkt 4,Oude Delft Makelaardij,/apartment-for-rent/delft/6e9820cb/koornmarkt,https://casco-media-prod.global.ssl.fastly.net/6e9820cb-b427-548e-889a-ba6da4a6891d/53defe5d0851fbe3e0074f8b25f05f6b.jpg?width=600&auto=webp,80,2,1700,Upholstered or furnished,,,,2611EH,2021-08-30
5085,1550,3012 CC Rotterdam (Cool),Apartment Kruisplein,Jeco Real Estate,/apartment-for-rent/rotterdam/a7e5cef6/kruisplein,https://media.pararius.nl/image/PR0001653000/PR0001653347/image/jpeg/400x600/RotterdamKruisplein-bf21_40.jpg,70,2,2013,Furnished,,,,3012CC,2021-08-30
5086,1200,1185 SG Amstelveen (Populierenbuurt),Apartment Populierenlaan 115,Amstel Housing,/apartment-for-rent/amstelveen/e2c24a4b/populierenlaan,https://casco-media-prod.global.ssl.fastly.net/e2c24a4b-f7c6-5dc6-a9d0-8dedb335442d/28a65ff6fab813b3216b3bc4ba8a6ddf.jpg?width=600&auto=webp,55,2,1900,Furnished,,,,1185SG,2021-08-30
5087,1450,6131 CR Sittard (Sittard-Centrum),Apartment Voorstad 26,geWOON Makelaardij,/apartment-for-rent/sittard/797758e8/voorstad,https://casco-media-prod.global.ssl.fastly.net/797758e8-40fc-551e-aa41-cde9725bf60f/bc0c2fcba609563d47d4b52bc7d7acdf.jpg?width=600&auto=webp,90,3,1800,,,,,6131CR,2021-08-30
5088,1495,5301 EN Zaltbommel (Zaltbommel Binnenstad),Apartment Oenselsestraat,Nu-huren.nl,/apartment-for-rent/zaltbommel/85af9e3f/oenselsestraat,https://casco-media-prod.global.ssl.fastly.net/85af9e3f-4859-5e7a-955b-f00b30808ea1/af91f29ab65de7fbae8489f5c9dd9900.jpg?width=600&auto=webp,120,4,2001,Upholstered,,,,5301EN,2021-08-30
5089,1395,5644 GJ Eindhoven (Gerardusplein),Apartment Roostenlaan,Lightcity Housing,/apartment-for-rent/eindhoven/59aa7596/roostenlaan,https://casco-media-prod.global.ssl.fastly.net/59aa7596-9f97-5252-9e5a-b5181a9ff40e/5c22fd5248b16d37c8be8df1cd14c510.jpg?width=600&auto=webp,80,3,,Furnished,,,,5644GJ,2021-08-30
5090,875,8911 LB Leeuwarden (De Waag),Apartment Berlikumermarkt,Jurna Makelaars,/apartment-for-rent/leeuwarden/9ad90bbb/berlikumermarkt,https://casco-media-prod.global.ssl.fastly.net/9ad90bbb-e879-5471-8fb7-3d5ef1e00ad1/028b56b0a2fe66e61111bc7a6d37903a.jpg?width=600&auto=webp,48,2,1905,Upholstered,,,,8911LB,2021-08-30
5091,2450,1017 DM Amsterdam (Grachtengordel-Zuid),Apartment Keizersgracht,The Real Estate Company,/apartment-for-rent/amsterdam/3383a563/keizersgracht,https://casco-media-prod.global.ssl.fastly.net/3383a563-40ef-54f6-9a38-de3e88f93dbf/c472cfe9c0eb5798992cfef97d0a1e09.jpg?width=600&auto=webp,112,2,1998,Furnished,,,,1017DM,2021-08-30
5092,1750,1015 JN Amsterdam (Jordaan),Apartment Goudsbloemstraat 191 B,G&D&Y Housing,/apartment-for-rent/amsterdam/ed69525f/goudsbloemstraat,https://media.pararius.nl/image/PR0001653000/PR0001653300/image/jpeg/400x600/AmsterdamGoudsbloemstraat-2aad_2.jpg,51,2,1905,Furnished,,,,1015JN,2021-08-30
5093,1500,1025 HT Amsterdam (Buikslotermeer),Apartment Het Breed 515,HB Housing ,/apartment-for-rent/amsterdam/74b57b77/het-breed,https://casco-media-prod.global.ssl.fastly.net/74b57b77-19ad-555a-8201-46b87b36ba0d/a7ca418a786c41542187f9cecf958140.jpg?width=600&auto=webp,95,3,1971,Upholstered,,,,1025HT,2021-08-30
5094,1850,1035 SH Amsterdam (Kadoelen),House Thomas Prinslaan,Amsterdam Property Renting,/house-for-rent/amsterdam/0d196c66/thomas-prinslaan,https://media.pararius.nl/image/PR0001653000/PR0001653257/image/jpeg/400x600/AmsterdamThomasPrinslaan-214c_1.jpg,120,4,1990,,,40,,1035SH,2021-08-30
5095,1240,5611 XC Eindhoven (Witte Dame),Apartment Lichtstraat 110,vb&t Verhuurmakelaars,/apartment-for-rent/eindhoven/9aabf84f/lichtstraat,https://casco-media-prod.global.ssl.fastly.net/9aabf84f-aa85-5e8b-83e8-2072657d7876/5d368e1b1e75c5e251a4a51ec425910b.jpg?width=600&auto=webp,93,3,,,,,,5611XC,2021-08-30
5096,1200,3068 JG Rotterdam (Ommoord),Apartment Kelloggplaats,Interhouse verhuurmakelaars Rotterdam,/apartment-for-rent/rotterdam/2078b7cd/kelloggplaats,https://casco-media-prod.global.ssl.fastly.net/2078b7cd-f350-5eda-b2fa-4194cf686f0c/a80922683f0e015ad3fb00d541ee0244.jpg?width=600&auto=webp,100,4,1970,Shell,,,,3068JG,2021-08-30
5097,1150,2215 KM Voorhout (Everlasting),Apartment Kerkweg,Interhouse verhuurmakelaars Sassenheim,/apartment-for-rent/voorhout/21a52f7f/kerkweg,https://casco-media-prod.global.ssl.fastly.net/21a52f7f-236b-5a20-9b8a-2704b34aaf20/4124abcaa214a6368eb7dab1799fd844.jpg?width=600&auto=webp,70,3,2009,Upholstered,,,,2215KM,2021-08-30
5098,1250,3012 LG Rotterdam (Cool),Studio Eendrachtsweg,Rotterdam Apartments,/studio-for-rent/rotterdam/3ffaade4/eendrachtsweg,https://casco-media-prod.global.ssl.fastly.net/3ffaade4-d332-5583-99e5-5f558741cd9f/21add5e365be4a0a9028d8812d0935d0.jpg?width=600&auto=webp,50,1,1872,Furnished,,,,3012LG,2021-08-30
5099,1500,3077 MP Rotterdam (Oud IJsselmonde),Apartment Bas Paauwestraat,Riva Rentals,/apartment-for-rent/rotterdam/29619be3/bas-paauwestraat,https://casco-media-prod.global.ssl.fastly.net/29619be3-207c-5f23-ac43-622606d22612/d59892e71250e54018b2233b8538acfa.jpg?width=600&auto=webp,90,3,,Furnished,,,,3077MP,2021-08-30
5100,2995,2595 DE Den Haag (Rivierenbuurt-Noord),Apartment Anna van Buerenplein,The Real Estate Company,/apartment-for-rent/den-haag/5b18af8a/anna-van-buerenplein,https://casco-media-prod.global.ssl.fastly.net/5b18af8a-2d18-5599-b6fb-173fa42ff7dc/fb2c309cc506983f008bbf5f7c05fb0a.jpg?width=600&auto=webp,120,4,2012,Furnished,,,,2595DE,2021-08-30
5101,1500,1060 RN Amsterdam (Middelveldsche Akerpolder),Apartment Ecuplein 15,Pinedo Makelaardij,/apartment-for-rent/amsterdam/fd9748b2/ecuplein,https://casco-media-prod.global.ssl.fastly.net/fd9748b2-0c99-514e-a545-f46efc9b47d5/7aa6fbc67ae421b8d6e6c958bdec42d5.jpg?width=600&auto=webp,86,3,1999,,,,,1060RN,2021-08-30
5102,1250,3012 LG Rotterdam (Cool),Studio Eendrachtsweg,Rotterdam Apartments,/studio-for-rent/rotterdam/aea1a32a/eendrachtsweg,https://casco-media-prod.global.ssl.fastly.net/aea1a32a-6157-5157-a8b4-2021e3dfddf1/69d634bbbdfa298e17eeef553a82a9b4.jpg?width=600&auto=webp,50,1,1872,Furnished,,,,3012LG,2021-08-30
5103,1650,4341 PZ Arnemuiden (Buitengebied),House Muidenweg,Rotsvast Middelburg,/house-for-rent/arnemuiden/ea0513b7/muidenweg,https://casco-media-prod.global.ssl.fastly.net/ea0513b7-d8b0-594e-a52a-86bfee5a912d/d2ffed556dd9896bd8d4f22e470b3e93.jpg?width=600&auto=webp,100,4,,Furnished,,,,4341PZ,2021-08-30
5104,2000,2514 CL Den Haag (Voorhout),Apartment Denneweg 128 A,The Hague Real Estate Services,/apartment-for-rent/den-haag/d625f866/denneweg,https://casco-media-prod.global.ssl.fastly.net/d625f866-0dd2-54b4-979c-504c7f082e9e/fe73a7681c1907759430c7ec29a12834.jpg?width=600&auto=webp,110,4,1850,Upholstered,,,,2514CL,2021-08-30
5105,1750,4341 PZ Arnemuiden (Buitengebied),House Muidenweg,Rotsvast Middelburg,/house-for-rent/arnemuiden/1477427b/muidenweg,https://casco-media-prod.global.ssl.fastly.net/1477427b-06cf-5e76-ba3f-8b968f5811ae/d2ffed556dd9896bd8d4f22e470b3e93.jpg?width=600&auto=webp,110,5,,Furnished,,,,4341PZ,2021-08-30
5106,1995,3511 EX Utrecht (Hooch Boulandt),Apartment Vrouwe Justitiaplein,B&S Rental Service,/apartment-for-rent/utrecht/0c885d5f/vrouwe-justitiaplein,https://casco-media-prod.global.ssl.fastly.net/0c885d5f-7424-51fa-bbb0-efc228f8471d/dd12eccecd14daabf3ee8d89e57ed6b1.jpg?width=600&auto=webp,120,3,1995,Furnished,,,,3511EX,2021-08-30
5107,1850,2312 HX Leiden (Pancras-West),Apartment Koppenhinksteeg,Domica Leiden,/apartment-for-rent/leiden/66334527/koppenhinksteeg,https://casco-media-prod.global.ssl.fastly.net/66334527-5fd7-5413-84f0-9ea6d77a3abe/62f3c902e3ca87ddfd7e91bbd31737f5.jpg?width=600&auto=webp,50,2,,Furnished,,,,2312HX,2021-08-30
5108,1650,3016 BE Rotterdam (Nieuwe Werk),Apartment Van Vollenhovenstraat,BenHousing,/apartment-for-rent/rotterdam/eda54577/van-vollenhovenstraat,https://casco-media-prod.global.ssl.fastly.net/eda54577-f4a6-5e63-b187-b3de3d458102/03c60b1a4969f2f52a35b97bc83ffccc.jpg?width=600&auto=webp,71,3,2018,Upholstered,,,,3016BE,2021-08-30
5109,1750,4341 PZ Arnemuiden (Oranjeplaat),House Muidenweg,Rotsvast Middelburg,/house-for-rent/arnemuiden/383b1e66/muidenweg,https://casco-media-prod.global.ssl.fastly.net/383b1e66-48fa-521d-afc8-d95447dbbaff/cfc8748c195d489db0a87ba6b77d8b57.jpg?width=600&auto=webp,100,5,,Furnished,,,,4341PZ,2021-08-30
5110,1650,6265 NC Sint Geertruid (Verspreide huizen),House Moerslag,Phidec Vastgoed Beheer B.V.,/house-for-rent/sint-geertruid/5d41eb1d/moerslag,https://casco-media-prod.global.ssl.fastly.net/5d41eb1d-61a5-5e55-ba8f-175249abd80e/5d29ea70326d15ee64accca36278faae.jpg?width=600&auto=webp,210,7,,Upholstered,,,,6265NC,2021-08-30
5111,2150,2681 XB Monster (Grote Geest en Molenwijk),House Binnenduin,Homeland Real Estate,/house-for-rent/monster/60743610/binnenduin,https://casco-media-prod.global.ssl.fastly.net/60743610-d005-597e-b1fa-8978fdd2bf95/b7cfe07d76bb1c9c04d092c2414336c6.jpg?width=600&auto=webp,145,6,1970,Upholstered,,,,2681XB,2021-08-30
5112,2250,3012 JX Rotterdam (Cool),Apartment Mauritsweg,BenHousing,/apartment-for-rent/rotterdam/c5e92945/mauritsweg,https://casco-media-prod.global.ssl.fastly.net/c5e92945-39c4-5621-be13-87ad35970224/031671a6b31e852b4b842e0d48ac7375.jpg?width=600&auto=webp,70,3,1874,Furnished,,,,3012JX,2021-08-30
5113,1300,3117 TB Schiedam (Schildersbuurt),Apartment Jan Steenstraat,Jeco Real Estate,/apartment-for-rent/schiedam/698ece43/jan-steenstraat,https://media.pararius.nl/image/PR0001653000/PR0001653096/image/jpeg/400x600/SchiedamJanSteenstraat-0593_1.jpg,75,3,2009,Furnished,,,,3117TB,2021-08-30
5114,1995,3061 DG Rotterdam (Kralingen West),Apartment Kralingse Plaslaan,Rotterdam Apartments,/apartment-for-rent/rotterdam/f774ea55/kralingse-plaslaan,https://casco-media-prod.global.ssl.fastly.net/f774ea55-e7ad-5b9f-9bf0-99d636b5dd46/ab0878e5748d5db703778031ab4a7489.jpg?width=600&auto=webp,125,4,1903,Furnished,,,,3061DG,2021-08-30
