,price,address,street,agency,irl,image,Living area,Rooms,interior,status,garden area,Year of construction,plot area,postcode,date
5355,2500,1017 SV Amsterdam (De Weteringschans),Apartment Tweede Weteringdwarsstraat,PUUR Makelaars Amsterdam-Zuid,/apartment-for-rent/amsterdam/72773c34/tweede-weteringdwarsstraat,https://casco-media-prod.global.ssl.fastly.net/72773c34-2e80-5e1b-93a0-d776a021ae29/17e1a8a8448a0f6ed7a58f8c108f8cdc.jpg?width=600&auto=webp,90,3,Upholstered or furnished,        Under option    ,,,,1017SV,2021-10-01
5356,1600,1068 WS Amsterdam (Osdorp-Oost),Apartment Nicolaas Anslijnstraat 94,The Brick Club,/apartment-for-rent/amsterdam/09218bee/nicolaas-anslijnstraat,https://casco-media-prod.global.ssl.fastly.net/09218bee-f952-5633-9640-b04515c498a7/131f9782f3d14e85de6a5e54b577ce70.jpg?width=600&auto=webp,82,3,Furnished,,,,,1068WS,2021-10-01
5357,1550,1031 HK Amsterdam (Noordelijke IJ-oevers West),Apartment Lia Doranastraat,Hallie & Van Klooster,/apartment-for-rent/amsterdam/024915c2/lia-doranastraat,https://casco-media-prod.global.ssl.fastly.net/024915c2-9556-53a5-ae25-66f893072969/95539bb1aa084f33cd26c89158999eb7.jpg?width=600&auto=webp,89,4,,        Under option    ,,2019,,1031HK,2021-10-01
5358,1075,2282 LA Rijswijk (Bomenbuurt),Apartment Populierlaan,Van 't Hof Rijnland Vastgoedmanagement,/apartment-for-rent/rijswijk/ba13d497/populierlaan,https://casco-media-prod.global.ssl.fastly.net/ba13d497-6e6c-5ed3-8b07-dbd6dbf2ebd1/ca00b937004495cda28e9c041bb03a7f.jpg?width=600&auto=webp,78,3,,        Under option    ,,,,2282LA,2021-10-01
5359,1815,6811 KB Arnhem (Stationsplein),Apartment Willemsplein 23 51,'t Mauritshuis Makelaars,/apartment-for-rent/arnhem/db1c9633/willemsplein,https://casco-media-prod.global.ssl.fastly.net/db1c9633-bb88-563b-874e-6c660755eabe/585d73ab63f6e0e8d24b11b8ab66ce66.jpg?width=600&auto=webp,126,3,Upholstered,        Under option    ,,,,6811KB,2021-10-01
5360,955,6811 KB Arnhem (Stationsplein),Apartment Willemsplein 23 21,'t Mauritshuis Makelaars,/apartment-for-rent/arnhem/d2ca2870/willemsplein,https://casco-media-prod.global.ssl.fastly.net/d2ca2870-8cd5-5531-8967-1dd23c061a91/698e3698610077b1f0551e76fd334e48.jpg?width=600&auto=webp,62,2,Upholstered,        Under option    ,,,,6811KB,2021-10-01
5361,1300,3824 JG Amersfoort (Stadstuin),Apartment Zeelt 42,StartHousing,/apartment-for-rent/amersfoort/31cf82f8/zeelt,https://casco-media-prod.global.ssl.fastly.net/31cf82f8-7c8e-5b5f-813f-59e9aea6fb0c/17e035a7af089d56f72284c216cf5bfa.jpg?width=600&auto=webp,90,3,Upholstered,        Under option    ,,,,3824JG,2021-10-01
5362,1275,3512 LV Utrecht (Nieuwegracht-Oost),Apartment Nieuwegracht,B&S Rental Service,/apartment-for-rent/utrecht/9ca54b8e/nieuwegracht,https://casco-media-prod.global.ssl.fastly.net/9ca54b8e-00cf-592b-b9ac-fa4347eba984/ae1ad258a4e50490abef1f593538edfc.jpg?width=600&auto=webp,58,2,Furnished,        Under option    ,,,,3512LV,2021-10-01
5363,5000,1075 BB Amsterdam (Willemspark),Apartment Prins Hendriklaan 12 A,Parker & Williams Real Estate Services,/apartment-for-rent/amsterdam/326d953d/prins-hendriklaan,https://casco-media-prod.global.ssl.fastly.net/326d953d-cb89-5c19-ac0f-6f63cd8ef04d/96190be96365e5f3a71425e11d35cf5e.jpg?width=600&auto=webp,150,4,Upholstered,,,,,1075BB,2021-10-01
5364,1695,1011 CV Amsterdam (Nieuwmarkt/Lastage),Apartment Recht Boomssloot 61 III,JLG Real Estate,/apartment-for-rent/amsterdam/12830cdc/recht-boomssloot,https://casco-media-prod.global.ssl.fastly.net/12830cdc-0072-5b4c-855b-30b7d3ea3ce0/e629387cf1ef25f6ec4bad4b25e1a021.jpg?width=600&auto=webp,55,3,Furnished,,,,,1011CV,2021-10-01
5365,870,5344 EG Oss (Beethovengaarde en Lisztgaarde),Apartment Lisztgaarde 198,KI-Makelaardij,/apartment-for-rent/oss/dd22d7f3/lisztgaarde,https://casco-media-prod.global.ssl.fastly.net/dd22d7f3-c776-5a30-9cee-3a3ab0de9b00/fcf9a8842c60481c914c5f7f806094fe.jpg?width=600&auto=webp,64,2,Upholstered,        Under option    ,,,,5344EG,2021-10-01
5366,1900,1222 NB Hilversum (Noord),House Van Kretschmar van Veenlaan 84,Gooiland Makelaardij Hilversum,/house-for-rent/hilversum/2599563a/van-kretschmar-van-veenlaan,https://casco-media-prod.global.ssl.fastly.net/2599563a-1a98-54be-91bb-16098135436f/aaf174b94b447366c0a6de38adcedc12.jpg?width=600&auto=webp,115,5,Upholstered or furnished,,,,,1222NB,2021-10-01
5367,925,4611 RN Bergen op Zoom (Centrum),House Wolzakstraat,CS Wonen,/house-for-rent/bergen-op-zoom/c2d2fb66/wolzakstraat,https://casco-media-prod.global.ssl.fastly.net/c2d2fb66-d7c0-5234-b761-77dfdaa28632/a2571330d6d6abc2c1ec7fdf06a72c40.jpg?width=600&auto=webp,85,3,Upholstered,        Under option    ,,,,4611RN,2021-10-01
5368,875,2215 EN Voorhout (De Knip),Apartment Dinsdagse Wetering 7,Tweelwonen.nl Leiden,/apartment-for-rent/voorhout/7a7cb526/dinsdagse-wetering,https://casco-media-prod.global.ssl.fastly.net/7a7cb526-05c1-5302-9aec-3c448fbdce1b/e2f13e3696a021e70f8233fa356b10eb.jpg?width=600&auto=webp,48,2,Upholstered,        Under option    ,,,,2215EN,2021-10-01
5369,975,2215 EN Voorhout (De Knip),Apartment Dinsdagse Wetering 9 a,Tweelwonen.nl Leiden,/apartment-for-rent/voorhout/0fb9e0ec/dinsdagse-wetering,https://casco-media-prod.global.ssl.fastly.net/0fb9e0ec-3e3d-5438-8fc3-70e3587e92a0/a22c81af1eceb76ea3f2825854505d23.jpg?width=600&auto=webp,82,3,Upholstered,        Under option    ,,,,2215EN,2021-10-01
5370,1175,2573 KL Den Haag (Oostbroek-Zuid),Apartment Dierenselaan,Level 5 Rental Agency,/apartment-for-rent/den-haag/f7246a76/dierenselaan,https://casco-media-prod.global.ssl.fastly.net/f7246a76-6867-51f4-97cc-bf419c25435b/23924144c0af6281d06689c85e4e160e.png?width=600&auto=webp,62,3,,        Under option    ,,1932,,2573KL,2021-10-01
5371,1795,1058 JH Amsterdam (Hoofddorppleinbuurt),Apartment Wijsmullerstraat 45 1,AmsterHomes,/apartment-for-rent/amsterdam/b6ef430f/wijsmullerstraat,https://casco-media-prod.global.ssl.fastly.net/b6ef430f-03e2-5497-b2ca-02beb66d07d7/9aaa059675274f29e040759098bf95f6.jpg?width=600&auto=webp,55,3,Upholstered,,,,,1058JH,2021-10-01
5372,3750,1183 TG Amstelveen (Middelpolder),House Amsteldijk Noord 84,JLG Real Estate,/house-for-rent/amstelveen/a546d07b/amsteldijk-noord,https://casco-media-prod.global.ssl.fastly.net/a546d07b-68c8-5476-920e-748933141aa0/cedc59980dcee75d58d404de1f92abf2.jpg?width=600&auto=webp,132,6,Upholstered,,,,,1183TG,2021-10-01
5373,1000,2594 NC Den Haag (Haagse Bos),Apartment Boslaan 119,Onesta Vastgoed,/apartment-for-rent/den-haag/e0d58f36/boslaan,https://casco-media-prod.global.ssl.fastly.net/e0d58f36-6e27-503e-b6be-51bacf6c7929/5b17d69a1981db040f2d31c351572d88.jpg?width=600&auto=webp,45,2,Furnished,        Under option    ,,,,2594NC,2021-10-01
5374,1300,3648 LC Wilnis (de Maricken-Veenzijde),Apartment Benedenland 4,Gevaert Makelaars,/apartment-for-rent/wilnis/cb39c745/benedenland,https://casco-media-prod.global.ssl.fastly.net/cb39c745-2f17-5433-b696-ec819f9896c6/f423e7e2a4e2a5afc1d8e18177d60714.jpg?width=600&auto=webp,86,3,Upholstered,        Under option    ,,,,3648LC,2021-10-01
5375,1395,1333 KS Almere (Bouwmeesterbuurt),House C. van Eesterenplein,Inter Immo Almere,/house-for-rent/almere/312913ec/c-van-eesterenplein,https://casco-media-prod.global.ssl.fastly.net/312913ec-4edb-5249-9b9a-0562f0aafb58/f24cad0d0c77773bff87d951de72c0db.jpg?width=600&auto=webp,125,5,Upholstered,        Under option    ,,,,1333KS,2021-10-01
5376,1900,2596 ES Den Haag (Van Hoytemastraat en omgeving),Apartment Van Hoytemastraat,STARK Real Estate & Relocation,/apartment-for-rent/den-haag/8e838182/van-hoytemastraat,https://casco-media-prod.global.ssl.fastly.net/8e838182-6d55-588c-a56e-195bd425d93b/f82344e6bbbd9a915cbae7b16cff0ce1.jpg?width=600&auto=webp,121,4,Upholstered,,,,,2596ES,2021-10-01
5377,1600,6413 SN Heerlen (Heerlerheide Kom),House Netelstraat 5,Wooncheckpunt Makelaars,/house-for-rent/heerlen/027420ee/netelstraat,https://casco-media-prod.global.ssl.fastly.net/027420ee-a482-5493-b0cd-ed7e06f4415b/73413dd89ece2ca4ee053c56e635049b.jpg?width=600&auto=webp,152,11,,,90,,,6413SN,2021-10-01
5378,1850,1018 TW Amsterdam (Weesperbuurt/Plantage),Apartment Plantage Muidergracht 178,Urban Homies,/apartment-for-rent/amsterdam/92659e7e/plantage-muidergracht,https://casco-media-prod.global.ssl.fastly.net/92659e7e-f24a-5094-b5ea-26e44569ea7d/fb1f82891495fa6f5e187a4bd984471f.jpg?width=600&auto=webp,68,2,Upholstered or furnished,,,,,1018TW,2021-10-01
5379,750,4702 KV Roosendaal (Spoorstraat-Van Coothlaan),Apartment Bredaseweg,CS Wonen,/apartment-for-rent/roosendaal/299db83e/bredaseweg,https://casco-media-prod.global.ssl.fastly.net/299db83e-7e51-5653-841d-bc61005cba92/197944318890fc561d3507316a304fa5.jpg?width=600&auto=webp,49,2,Upholstered,        Under option    ,,,,4702KV,2021-10-01
5380,1750,1071 TX Amsterdam (Museumkwartier),Apartment Pieter Baststraat 28 2,AmsterHomes,/apartment-for-rent/amsterdam/25f97d8e/pieter-baststraat,https://casco-media-prod.global.ssl.fastly.net/25f97d8e-2107-5f5e-82b3-2368c4be0538/5810360ce61bc44a37de16957c506ac5.png?width=600&auto=webp,55,3,Furnished,,,,,1071TX,2021-10-01
5381,1650,1083 MG Amsterdam (Buitenveldert-Oost),Apartment Rondeel 94,KNAP Makelaardij ,/apartment-for-rent/amsterdam/03046f61/rondeel,https://casco-media-prod.global.ssl.fastly.net/03046f61-780c-5f12-a1c3-1ef1496b1977/66ba6827258c0d3cbed7944c5b9d8526.jpg?width=600&auto=webp,93,4,Furnished,        Under option    ,,,,1083MG,2021-10-01
5382,1650,"3531 VL Utrecht (Laan van Nieuw-Guinea, Spinozaweg e.o.)",House Makassarstraat 75,The Brick Club,/house-for-rent/utrecht/8c6167fe/makassarstraat,https://casco-media-prod.global.ssl.fastly.net/8c6167fe-cc3d-554b-ba95-fb9d11ee2344/2e2594d6f16c578027dd2d787c47c0e6.jpg?width=600&auto=webp,116,5,Furnished,,,,,3531VL,2021-10-01
5383,620,6221 XJ Maastricht (Sint Maartenspoort),"Room Sint Antoniuslaan 61 1,1",Immosa Makelaardij,/room-for-rent/maastricht/8f06413a/sint-antoniuslaan,https://casco-media-prod.global.ssl.fastly.net/8f06413a-0342-56a7-a018-9c7dfc722d57/bbae3f5cd7e34c04cb57ac445102c769.jpg?width=600&auto=webp,23,1,Upholstered,,,,,6221XJ,2021-10-01
5384,3000,2597 RD Den Haag (Waalsdorp),House De Bruynestraat 3,Expat & Property Management,/house-for-rent/den-haag/4e6c17d3/de-bruynestraat,https://casco-media-prod.global.ssl.fastly.net/4e6c17d3-a6a9-5d6a-b90c-e8a387adae99/43baf750131c32f4516fb26b4c3d625b.jpg?width=600&auto=webp,162,6,Upholstered,        Under option    ,,,,2597RD,2021-10-01
5385,1145,2273 BX Voorburg (Voorburg Midden midden),Apartment Burgemeester Feithplein 24,WVK Makelaars,/apartment-for-rent/voorburg/34a7c7d3/burgemeester-feithplein,https://casco-media-prod.global.ssl.fastly.net/34a7c7d3-865c-5589-b447-fbce7700948c/2c8d1a13844264b736e79ab523eb4ed7.jpg?width=600&auto=webp,86,3,,,,1992,,2273BX,2021-10-01
5386,1215,1112 ZB Diemen (Holland Park),Apartment Gerrit Rietveldsingel 529,Uppmark,/apartment-for-rent/diemen/4ff9f1e4/gerrit-rietveldsingel,https://casco-media-prod.global.ssl.fastly.net/4ff9f1e4-3973-5778-8d45-05a2b46fcb6a/9aff24b69b643daf562e51f667dd18af.jpg?width=600&auto=webp,66,2,,        Under option    ,,2019,,1112ZB,2021-10-01
5387,1295,6821 DM Arnhem (Graaf Ottoplein e.o.),Apartment Staringstraat 23,'t Mauritshuis Makelaars,/apartment-for-rent/arnhem/61788abd/staringstraat,https://casco-media-prod.global.ssl.fastly.net/61788abd-9ded-50f0-badb-305a3b65ae08/9550085b27d7799daa7ea14239b593b2.jpg?width=600&auto=webp,104,3,Upholstered,        Under option    ,,,,6821DM,2021-10-01
5388,2700,1078 MX Amsterdam (Scheldebuurt),Apartment Biesboschstraat 48 HS,Amstelland Makelaars,/apartment-for-rent/amsterdam/fc7946ae/biesboschstraat,https://casco-media-prod.global.ssl.fastly.net/fc7946ae-5068-5e7c-bb38-383d97687528/5a74c304e1b0f8e819876f59d30a746c.jpg?width=600&auto=webp,115,4,Upholstered or furnished,,,,,1078MX,2021-10-01
5389,1950,1018 GA Amsterdam (Weesperbuurt/Plantage),Apartment Sarphatistraat 103 2,Engel en Volkers Amsterdam ,/apartment-for-rent/amsterdam/2d4882c8/sarphatistraat,https://casco-media-prod.global.ssl.fastly.net/2d4882c8-c394-5242-8b60-42374275b345/9938d50895c6ed94b3619d824478e3ba.jpg?width=600&auto=webp,80,3,Upholstered,,,,,1018GA,2021-10-01
5390,995,1216 EN Hilversum (Zeverijn),Apartment Wolvenlaan 83,Schuitema Hoekstra & Van Eck,/apartment-for-rent/hilversum/de4753c3/wolvenlaan,https://casco-media-prod.global.ssl.fastly.net/de4753c3-8e63-5d2b-96e2-918f7712d130/7e29d29baaa149c194495dddd22f6a6a.jpg?width=600&auto=webp,49,3,,,,1945-1959,,1216EN,2021-10-01
5391,1065,7311 CL Apeldoorn (Binnenstad),Apartment Vosselmanstraat,Wooove,/apartment-for-rent/apeldoorn/9ade0496/vosselmanstraat,https://casco-media-prod.global.ssl.fastly.net/9ade0496-505f-5b4a-935d-532bc6e08134/5a1b3c6df4d2c1750f8d773df731af9b.jpg?width=600&auto=webp,73,2,,,,2016,,7311CL,2021-10-01
5392,900,2518 CA Den Haag (Zeeheldenkwartier),Apartment Piet Heinplein,VERRA Real Estate,/apartment-for-rent/den-haag/3864e72b/piet-heinplein,https://casco-media-prod.global.ssl.fastly.net/3864e72b-00a4-506b-8666-872eee4bbace/39147bc4598643d1350f4c3259712b46.jpg?width=600&auto=webp,45,2,Upholstered,        Under option    ,,,,2518CA,2021-10-01
5393,1450,1083 ED Amsterdam (Buitenveldert-Oost),Apartment Van Nijenrodeweg 62,AmsterHomes,/apartment-for-rent/amsterdam/95c47809/van-nijenrodeweg,https://casco-media-prod.global.ssl.fastly.net/95c47809-9372-5b80-88e5-a08fa34998fc/77a6736f763a5b960a825ec1fc912ca8.jpg?width=600&auto=webp,38,1,Furnished,,,,,1083ED,2021-10-01
5394,990,4707 DN Roosendaal (De Krogten),House Chaletberg,CS Wonen,/house-for-rent/roosendaal/9cc04198/chaletberg,https://casco-media-prod.global.ssl.fastly.net/9cc04198-f02a-54ff-9105-754eb3a8c6a7/8dfbbd88721f154e5446fb834b9b35a0.jpg?width=600&auto=webp,95,4,Upholstered,        Under option    ,,,,4707DN,2021-10-01
5395,1099,6441 GX Brunssum (De Streek),Apartment Brunner bron 7,Woonhuis Limburg,/apartment-for-rent/brunssum/3786d5dc/brunner-bron,https://casco-media-prod.global.ssl.fastly.net/3786d5dc-32c6-57f4-b90c-2c1d05ef86d4/bb0fb59d634513fec697268d3b8fb52b.jpg?width=600&auto=webp,120,3,,        Under option    ,,2004,,6441GX,2021-10-01
5396,1550,1073 XA Amsterdam (Oude Pijp),Apartment Gerard Doustraat,Visch & Van Zeggelaar Amsterdam,/apartment-for-rent/amsterdam/07c2db13/gerard-doustraat,https://casco-media-prod.global.ssl.fastly.net/07c2db13-fa8d-59dd-834e-2a39d199e255/3e27ec73a70863a659354e76ea8141b7.jpg?width=600&auto=webp,41,2,,,,1910,,1073XA,2021-10-01
5397,1150,2514 BC Den Haag (Willemspark),Apartment Laan van Roos en Doorn 31,Onesta Vastgoed,/apartment-for-rent/den-haag/479cea21/laan-van-roos-en-doorn,https://casco-media-prod.global.ssl.fastly.net/479cea21-2bcd-5962-b016-5ca8fa966567/8fd9b4e81ba08843984129391634123b.jpg?width=600&auto=webp,85,2,Upholstered or furnished,        Under option    ,,,,2514BC,2021-10-01
5398,1250,2282 AC Rijswijk (Oud-Rijswijk),Apartment Haagweg,Frisia Makelaars,/apartment-for-rent/rijswijk/8d1562e2/haagweg,https://casco-media-prod.global.ssl.fastly.net/8d1562e2-470a-5ca9-8c71-f31b94e1a994/a918ee84ea928cbc25b069619c859d11.jpg?width=600&auto=webp,70,4,,        Under option    ,,1960-1970,,2282AC,2021-10-01
5399,1850,1054 EB Amsterdam (Overtoomse Sluis),Apartment Eerste Helmersstraat 295 II,JLG Real Estate,/apartment-for-rent/amsterdam/787b0e5e/eerste-helmersstraat,https://casco-media-prod.global.ssl.fastly.net/787b0e5e-04b4-51cb-9386-98a5dc6a8e71/cab1a553d4dbacc32a3c7e6e014a89c4.jpg?width=600&auto=webp,73,3,Upholstered,,,,,1054EB,2021-10-01
5400,1735,2582 CL Den Haag (Stadhoudersplantsoen),Apartment Cornelis de Wittlaan 86,TW3 Strategie Marketing Makelaardij B.V.,/apartment-for-rent/den-haag/e01e1002/cornelis-de-wittlaan,https://casco-media-prod.global.ssl.fastly.net/e01e1002-321d-5393-a3fb-0cc74a6e4d96/7a182ecf6afe4301d28d97ba3de01b21.jpg?width=600&auto=webp,123,4,,        Under option    ,,2001-2010,,2582CL,2021-10-01
5401,1500,1017 GB Amsterdam (Grachtengordel-Zuid),Apartment Kerkstraat,Engel en Volkers Amsterdam Centrum,/apartment-for-rent/amsterdam/3f593ff6/kerkstraat,https://casco-media-prod.global.ssl.fastly.net/3f593ff6-6236-586a-b422-caa25ac16930/0482eaf269f22c338427e54ba3a24ed2.jpg?width=600&auto=webp,31,2,,,,Before 1906,,1017GB,2021-10-01
5402,1375,1271 RR Huizen (De Noord),Apartment Voorbaan,Kappelle Onroerend Goed Bussum,/apartment-for-rent/huizen/55558dd8/voorbaan,https://casco-media-prod.global.ssl.fastly.net/55558dd8-be9c-5928-8d0f-70e143a4fdb8/1706fe30e38294c3b74358a9a6edd0e8.jpg?width=600&auto=webp,145,6,Upholstered,        Under option    ,,,,1271RR,2021-10-01
5403,1385,2582 CM Den Haag (Stadhoudersplantsoen),Apartment Cornelis de Wittlaan 126,TW3 Strategie Marketing Makelaardij B.V.,/apartment-for-rent/den-haag/8af06b62/cornelis-de-wittlaan,https://casco-media-prod.global.ssl.fastly.net/8af06b62-b7e7-5902-85ac-18d4ef4fff2d/d42aafdbf015433414aa083321705d0d.jpg?width=600&auto=webp,108,3,,        Under option    ,,2001-2010,,2582CM,2021-10-01
5404,1750,2517 LB Den Haag (Stadhoudersplantsoen),Apartment President Kennedylaan 108 A.,Estata Makelaars O.G.,/apartment-for-rent/den-haag/b6feeff1/president-kennedylaan,https://casco-media-prod.global.ssl.fastly.net/b6feeff1-d235-5a1a-a91a-c715b3a1a694/1673e76c4c716b5eb78ac218f4fd3b0f.jpg?width=600&auto=webp,70,3,Upholstered,,,,,2517LB,2021-10-01
5405,3250,1016 HP Amsterdam (Grachtengordel-West),Apartment Prinsengracht 467 B,Parker & Williams Real Estate Services,/apartment-for-rent/amsterdam/f50ee802/prinsengracht,https://casco-media-prod.global.ssl.fastly.net/f50ee802-84ae-50a2-b888-3a978222fea2/aabfacacac8fdb0c798dc6620aeb6c91.jpg?width=600&auto=webp,150,3,Upholstered,,,,,1016HP,2021-10-01
5406,2250,1017 GW Amsterdam (Grachtengordel-Zuid),Apartment Kerkstraat 253 D,Parker & Williams Real Estate Services,/apartment-for-rent/amsterdam/d1375d82/kerkstraat,https://casco-media-prod.global.ssl.fastly.net/d1375d82-b644-5708-b149-ac36b39c8d17/53c7651943809073bbfa4b8cfcd29655.jpg?width=600&auto=webp,80,3,Upholstered or furnished,,,,,1017GW,2021-10-01
5407,895,6191 VJ Beek (Beek),Apartment Peter Treckpoelstraat,Residence Housing & Relocation,/apartment-for-rent/beek-lb/c2a30179/peter-treckpoelstraat,https://casco-media-prod.global.ssl.fastly.net/c2a30179-0e54-5733-91ad-92cc3cfa8b1e/56f937c035d4b74edb560c66d858dbc0.jpg?width=600&auto=webp,93,4,Upholstered,        Under option    ,,,,6191VJ,2021-10-01
5408,3500,3072 AP Rotterdam (Kop van Zuid),Apartment Wilhelminakade,IRIS Housing Rotterdam,/apartment-for-rent/rotterdam/8c05cc3f/wilhelminakade,https://media.pararius.nl/image/PR0001657000/PR0001657614/image/jpeg/400x600/RotterdamWilhelminakade-d438_3.jpg,127,3,Furnished,,,,,3072AP,2021-10-01
5409,1600,6413 SN Heerlen (Heerlerheide Kom),House Netelstraat 5,Wooncheckpunt Makelaars,/house-for-rent/heerlen/027420ee/netelstraat,https://casco-media-prod.global.ssl.fastly.net/027420ee-a482-5493-b0cd-ed7e06f4415b/73413dd89ece2ca4ee053c56e635049b.jpg?width=600&auto=webp,152,11,,,90,,,6413SN,2021-10-01
5410,1600,1063 CD Amsterdam (Slotermeer-Noordoost),Apartment Fritz Conijnstraat,HB Housing ,/apartment-for-rent/amsterdam/444ef766/fritz-conijnstraat,https://casco-media-prod.global.ssl.fastly.net/444ef766-f4b4-541c-8e2d-4120bca6327f/520268a1f210a9a2e8fee3f854edc2b9.jpg?width=600&auto=webp,75,4,Upholstered or furnished,        Under option    ,,,,1063CD,2021-10-01
5411,1000,3086 VC Rotterdam (Pendrecht),Apartment Burghsluissingel 71,Atta Makelaars,/apartment-for-rent/rotterdam/8da314cb/burghsluissingel,https://casco-media-prod.global.ssl.fastly.net/8da314cb-e93c-5152-94ef-db64434d02b5/75d072a2d873ea0cf11bac5219dedddc.jpg?width=600&auto=webp,83,3,Upholstered,        Under option    ,,,,3086VC,2021-10-01
5412,1750,2593 NJ Den Haag (Bezuidenhout-Oost),Apartment Cornelis van der Lijnstraat 18,MMProperty,/apartment-for-rent/den-haag/3679df67/cornelis-van-der-lijnstraat,https://casco-media-prod.global.ssl.fastly.net/3679df67-af8d-5960-b4a9-acbc027e6235/dd4cff5b189e2aae8b778a154819a3d1.jpg?width=600&auto=webp,85,4,Upholstered,        Under option    ,,,,2593NJ,2021-10-01
5413,1275,2481 BJ Woubrugge (Woubrugge),House van Hemessenkade 48,Van Haaster Taxaties & Makelaardiij,/house-for-rent/woubrugge/6705a63d/van-hemessenkade,https://casco-media-prod.global.ssl.fastly.net/6705a63d-9531-5a79-ad46-ea658cb66ca0/9e0744fe8821311146c81082238c2773.jpg?width=600&auto=webp,144,4,,        Under option    ,13,,,2481BJ,2021-10-01
5414,1295,3051 XN Rotterdam (Hillegersberg Zuid),Apartment Kleiweg,Linda Housing,/apartment-for-rent/rotterdam/1694659f/kleiweg,https://casco-media-prod.global.ssl.fastly.net/1694659f-1e42-55ff-be94-bbc287547858/3e884fe3a2429059ed67d00eb682a5ab.jpg?width=600&auto=webp,80,3,Furnished,        Under option    ,,,,3051XN,2021-10-01
5415,1250,2514 LP Den Haag (Willemspark),Apartment Frederikstraat 527,Onesta Vastgoed,/apartment-for-rent/den-haag/202d9311/frederikstraat,https://casco-media-prod.global.ssl.fastly.net/202d9311-96c9-5938-8d0c-66d2f835ee03/8bb234664c316135c0a35fe12e1246bb.jpg?width=600&auto=webp,65,2,Furnished,        Under option    ,,,,2514LP,2021-10-01
5416,1000,3117 JC Schiedam (Schildersbuurt),House Burgemeester Knappertlaan,DWM Makelaardij,/house-for-rent/schiedam/086542e2/burgemeester-knappertlaan,https://casco-media-prod.global.ssl.fastly.net/086542e2-3d7c-517b-93d3-820178caf4c7/e2446ddcacbdf28dbe53662b3159c969.jpg?width=600&auto=webp,95,3,,        Under option    ,68,,,3117JC,2021-10-01
5417,925,4615 AK Bergen op Zoom (Het Glacis),Apartment Antwerpsestraatweg,CS Wonen,/apartment-for-rent/bergen-op-zoom/998727e1/antwerpsestraatweg,https://casco-media-prod.global.ssl.fastly.net/998727e1-7e39-5d82-aab6-636398f46c1e/5d1690f1bc8b77acf01f02886939bf3e.jpg?width=600&auto=webp,142,4,Upholstered,        Under option    ,,,,4615AK,2021-10-01
