,price,address,street,agency,irl,image,surface-area,status,number-of-rooms,interior,construction-period,garden-surface-area,plot-size,postcode,date
3155,2150,2131 XC Hoofddorp (Hoofddorp Noord),House Stationsweg,Interhouse verhuurmakelaars Sassenheim,/house-for-rent/hoofddorp/96afc59b/stationsweg,https://casco-media-prod.global.ssl.fastly.net/96afc59b-9d60-5c93-8809-d1c7ce2eefb0/cd737324a1efb0481fc534996bdee0f0.jpg?width=600&auto=webp,127,,5,Upholstered,,,,2131XC,2021-10-25
3156,1700,1082 EB Amsterdam (Buitenveldert-West),Apartment Kastelenstraat,The Dutch Realty,/apartment-for-rent/amsterdam/3ec018d9/kastelenstraat,https://casco-media-prod.global.ssl.fastly.net/3ec018d9-d0aa-5f4c-9973-9d4a9b4adf69/0b3517ab0b9887006661001ba0bcaa99.jpg?width=600&auto=webp,60,,4,Furnished,,,,1082EB,2021-10-25
3157,,9715 CL Groningen (Indische buurt),Apartment Padangstraat,BED'R Apartments,/apartment-for-rent/groningen/596dab15/padangstraat,https://casco-media-prod.global.ssl.fastly.net/596dab15-cffb-5868-84e4-7ad9d5dd332e/ebb428cac5ace23bd6c55662d9a2e234.jpg?width=600&auto=webp,99,,3,Furnished,,,,9715CL,2021-10-25
3158,1150,7811 HS Emmen (Emmen-Centrum),Apartment Wenning,Rotsvast Groningen,/apartment-for-rent/emmen/c7de35a7/wenning,https://casco-media-prod.global.ssl.fastly.net/c7de35a7-4fdf-56ea-b5d8-718ed2fd2f36/00736390cd20a65cd71323108514e9cd.png?width=600&auto=webp,94,,3,Upholstered,,,,7811HS,2021-10-25
3159,1795,6662 VR Elst (de Wuurde),House Galgeplek 14,'t Mauritshuis Makelaars,/house-for-rent/elst/f67ae45f/galgeplek,https://casco-media-prod.global.ssl.fastly.net/f67ae45f-3e64-5e88-8c1b-6b7dcc9c04aa/7f6d1faae8c4eaf65d1302e72fc034f1.jpg?width=600&auto=webp,120,,5,Upholstered,,,,6662VR,2021-10-25
3160,2500,1086 XX Amsterdam (IJburg West),House Pedro Nunesstraat 4,Overbruggingsverhuur.nl,/house-for-rent/amsterdam/2a1ad65e/pedro-nunesstraat,https://media.pararius.nl/image/PR0001658000/PR0001658504/image/jpeg/400x600/AmsterdamPedroNunesstraat-de56_1.jpg,137,,4,Upholstered,,,,1086XX,2021-10-25
3161,2475,1012 DE Amsterdam (Burgwallen-Oude Zijde),House Oudezijds Achterburgwal,The Dutch Realty,/house-for-rent/amsterdam/6819bf6d/oudezijds-achterburgwal,https://casco-media-prod.global.ssl.fastly.net/6819bf6d-b561-5e73-a91d-ef64e3d9c913/e93f035d3be4fd558d720ad6f0ad189b.jpg?width=600&auto=webp,90,,3,Furnished,,,,1012DE,2021-10-25
3162,1030,4811 XP Breda (City),House Grote Markt,Van Der Huizen,/house-for-rent/breda/30422aee/grote-markt,https://casco-media-prod.global.ssl.fastly.net/30422aee-d502-53c3-8329-40397db65161/3ad437b65ac332859965009a4b41f620.jpg?width=600&auto=webp,46,,2,Upholstered,,,,4811XP,2021-10-25
3163,1250,3034 CN Rotterdam (Oud Crooswijk),Apartment Hendrik de Keyserstraat,Perfectrent,/apartment-for-rent/rotterdam/4218c518/hendrik-de-keyserstraat,https://casco-media-prod.global.ssl.fastly.net/4218c518-6bac-527f-a8e3-5ed2c434b95d/f58578f97fb19ba0b30d2f4b960ed530.jpg?width=600&auto=webp,68,,2,Upholstered,,,,3034CN,2021-10-25
3164,925,4331 VD Middelburg (Damplein),Apartment Meestoof,NederWoon Verhuurmakelaars Utrecht,/apartment-for-rent/middelburg/7f713718/meestoof,https://casco-media-prod.global.ssl.fastly.net/7f713718-da76-56c5-b139-e29162e312e6/b1aab8f202a3f88854a793ee80372a18.jpg?width=600&auto=webp,79,,3,Shell,,,,4331VD,2021-10-25
3165,2500,2611 KR Delft (Centrum-Oost),House Vlamingstraat,Oude Delft Makelaardij,/house-for-rent/delft/60c03f6e/vlamingstraat,https://casco-media-prod.global.ssl.fastly.net/60c03f6e-28cd-59f9-b3da-cfe2e640d54a/496ecc3211c9e5ca5e47e9c78f2b3078.jpg?width=600&auto=webp,93,,4,Upholstered or furnished,,,,2611KR,2021-10-25
3166,825,6301 WL Valkenburg (Broekhem Noord),Apartment Napoleonstraat 61 B,Woonhuis Limburg,/apartment-for-rent/valkenburg-lb/0e9b1aa9/napoleonstraat,https://casco-media-prod.global.ssl.fastly.net/0e9b1aa9-acc0-5665-90b9-b4aa25fe567f/3fe6792b88735b07ef03018d31334ad2.jpg?width=600&auto=webp,70,,3,Upholstered,,,,6301WL,2021-10-25
3167,1550,5912 SP Venlo (Hagerbroek),House Diamanthof,Zuid Beheer B.V.,/house-for-rent/venlo/75f0ff20/diamanthof,https://casco-media-prod.global.ssl.fastly.net/75f0ff20-9d58-5524-907f-29ccbcb976cf/8ac473f166f90dcd531e60925e4c2018.jpg?width=600&auto=webp,123,,4,Furnished,,,,5912SP,2021-10-25
3168,1495,5061 GE Oisterwijk (Omg. Petrus-Kerk),House Vloeiweg,Interhouse verhuurmakelaars Breda,/house-for-rent/oisterwijk/1b2e6f69/vloeiweg,https://casco-media-prod.global.ssl.fastly.net/1b2e6f69-8934-51f0-a129-8c1add438dc7/cd90e8f4771b0a862264cb58e6ebbebd.jpg?width=600&auto=webp,100,,4,Upholstered,,,,5061GE,2021-10-25
3169,1550,2036 RB Haarlem (De Burgen),Apartment Engelenburg,EHR Haarlem - Leiden,/apartment-for-rent/haarlem/cdd25ac2/engelenburg,https://media.pararius.nl/image/PR0001658000/PR0001658501/image/jpeg/400x600/HaarlemEngelenburg-fb33_1.jpg,100,,4,Upholstered,,,,2036RB,2021-10-25
3170,1450,1171 CH Badhoevedorp (Badhoevedorp West),Apartment Sloterweg,Rotsvast Amsterdam,/apartment-for-rent/badhoevedorp/9c8e0c9b/sloterweg,https://casco-media-prod.global.ssl.fastly.net/9c8e0c9b-a2d9-5f37-bd33-40d1e087d362/4cd2d452917952582c4e91b8787812fd.jpg?width=600&auto=webp,68,,3,Furnished,,,,1171CH,2021-10-25
3171,1200,2564 LP Den Haag (Eykenduinen),Apartment Kornoeljestraat,Rebid,/apartment-for-rent/den-haag/aae07361/kornoeljestraat,https://casco-media-prod.global.ssl.fastly.net/aae07361-667f-5151-ae58-90fb2b2cc7af/a8db6d27c3db3b9dc12376760f38d2d7.jpg?width=600&auto=webp,81,,3,,1931-1944,,,2564LP,2021-10-25
3172,995,4701 PJ Roosendaal (Centrum-Oud),Apartment Markt,CS Wonen,/apartment-for-rent/roosendaal/59c023a2/markt,https://casco-media-prod.global.ssl.fastly.net/59c023a2-59ac-5b32-a110-d49df39f60b0/ed2210c19ab03ef6872dcc3a7caa65f4.jpg?width=600&auto=webp,80,,1,Upholstered,,,,4701PJ,2021-10-25
3173,1095,5616 NR Eindhoven (Philipsdorp),Apartment Iepenlaan,HouseHunting Eindhoven,/apartment-for-rent/eindhoven/380a8b09/iepenlaan,https://casco-media-prod.global.ssl.fastly.net/380a8b09-8ffa-5aff-92f7-61f59f8f9823/fde070641a1328ed89c0054bcde4db0f.jpg?width=600&auto=webp,55,,2,Upholstered,,,,5616NR,2021-10-25
3174,1125,6416 EB Heerlen (Schiffelerveld),House Mathieu Kesselserf 9,Stienstra,/house-for-rent/heerlen/b259e9c0/mathieu-kesselserf,https://casco-media-prod.global.ssl.fastly.net/b259e9c0-536b-5545-8726-39a6209eeea9/d8046cce13130de2b9909e71e3bc268f.jpg?width=600&auto=webp,135,,4,Shell,,,,6416EB,2021-10-25
3175,1150,3055 HT Rotterdam (Molenlaankwartier),Apartment Schumannlaan,BenHousing,/apartment-for-rent/rotterdam/717bb2c5/schumannlaan,https://casco-media-prod.global.ssl.fastly.net/717bb2c5-ad33-5083-8216-88f5829fe6ab/3106848b6009e46a28774e29714d20de.jpg?width=600&auto=webp,70,,3,Upholstered,,,,3055HT,2021-10-25
3176,550,3083 VC Rotterdam (Carnisse),Room Klaverstraat,Max Suites,/room-for-rent/rotterdam/aabf75c3/klaverstraat,https://casco-media-prod.global.ssl.fastly.net/aabf75c3-ec3f-5aea-8afc-3ef08450c172/84294a0087ea24e74fcecdeb7a4b2d44.jpg?width=600&auto=webp,15,,1,Furnished,,,,3083VC,2021-10-25
3177,1150,7773 DG Hardenberg (Marslanden),House Erve Odinck,NederWoon verhuurmakelaars Deventer,/house-for-rent/hardenberg/1bf12090/erve-odinck,https://casco-media-prod.global.ssl.fastly.net/1bf12090-badc-5d4f-9bd8-a139826caec8/3eb380afa59d6f279c5443339ef4f8ec.jpg?width=600&auto=webp,115,,5,Shell,,,,7773DG,2021-10-25
3178,1575,1033 DA Amsterdam (Tuindorp Oostzaan),Room Strekkerweg,Van Der Huizen,/room-for-rent/amsterdam/f25edbad/strekkerweg,https://casco-media-prod.global.ssl.fastly.net/f25edbad-8b75-5678-bd12-83e942a7ee83/113f88ce1c31791e94dae3fb5e437757.jpg?width=600&auto=webp,74,,3,Upholstered,,,,1033DA,2021-10-25
3179,2250,3823 GS Amersfoort (Groote Kreek),House De Kragge,Interhouse verhuurmakelaars Amersfoort,/house-for-rent/amersfoort/3afc1aa3/de-kragge,https://casco-media-prod.global.ssl.fastly.net/3afc1aa3-5df4-56f8-bf80-05a8c8606b01/9dd74c12c3188fc39161b4b4f07fdbfa.jpg?width=600&auto=webp,170,,5,Upholstered,,,,3823GS,2021-10-25
3180,1250,2582 BD Den Haag (Statenkwartier),Apartment Frederik Hendriklaan,The Real Estate Company,/apartment-for-rent/den-haag/0b0a3aa1/frederik-hendriklaan,https://casco-media-prod.global.ssl.fastly.net/0b0a3aa1-f046-5be4-8eb8-70b108ff5095/d6e170bd9c70959148ac61d65cb1f7ab.jpg?width=600&auto=webp,78,,2,Furnished,,,,2582BD,2021-10-25
3181,1455,3541 CB Utrecht (Leidsche Rijn-Centrum),Apartment Londenstraat 122,Huizenbalie.nl,/apartment-for-rent/utrecht/829f5552/londenstraat,https://casco-media-prod.global.ssl.fastly.net/829f5552-8262-57f2-bdc6-c95a6c789dda/8a76d038410ea118ed2fcd014dc12979.jpg?width=600&auto=webp,67,,2,Upholstered or furnished,,,,3541CB,2021-10-25
3182,1650,9712 LP Groningen (Hortusbuurt-Ebbingekwartier),Apartment Boterdiep,Maxx Groningen,/apartment-for-rent/groningen/31d2501d/boterdiep,https://casco-media-prod.global.ssl.fastly.net/31d2501d-8615-5514-ab6c-8fc6ee4bf0ba/d4b615ed70316211c5203712fe325c46.jpg?width=600&auto=webp,95,,3,Furnished,,,,9712LP,2021-10-25
3183,1250,2041 HJ Zandvoort (Boulevard Noord),Apartment de Ruyterstraat 4 F8,Zandvoortmakelaars,/apartment-for-rent/zandvoort/f39fa3f3/de-ruyterstraat,https://casco-media-prod.global.ssl.fastly.net/f39fa3f3-c3d2-5fa3-8806-144d985015f0/38791e721af61a4d09d852177ddab007.jpg?width=600&auto=webp,80,,3,,1957,,,2041HJ,2021-10-25
3184,1495,3231 CM Brielle (Noord Meeuwenoord),House Rochus Meeuwiszweg 8 E,HB Housing ,/house-for-rent/brielle/498656e7/rochus-meeuwiszweg,https://casco-media-prod.global.ssl.fastly.net/498656e7-6518-5dfa-8f2a-465842314bfa/b586029ae6d50e6d59be3282aada1987.jpg?width=600&auto=webp,45,,3,,,,90,3231CM,2021-10-25
3185,1895,1054 GS Amsterdam (Vondelbuurt),Apartment Vondelstraat 118 II,Van Huis Uit Makelaars,/apartment-for-rent/amsterdam/cc3afd65/vondelstraat,https://casco-media-prod.global.ssl.fastly.net/cc3afd65-0b3e-5193-8200-ec3068db6705/ad350a10e2f482a722a542f6b28bb885.jpg?width=600&auto=webp,75,,3,Furnished,,,,1054GS,2021-10-25
3186,850,9724 GJ Groningen (Oosterpoort),Apartment Winschoterdiep,Maxx Groningen,/apartment-for-rent/groningen/61287bef/winschoterdiep,https://casco-media-prod.global.ssl.fastly.net/61287bef-00ed-5be5-a419-573ccb79dbfb/fc0e52c101cecec4a29c70dfb0ec8f19.jpg?width=600&auto=webp,24,,2,Shell,,,,9724GJ,2021-10-25
3187,3095,3062 TC Rotterdam (Kralingen Oost),Apartment Vredehofstraat,Rent an Apartment,/apartment-for-rent/rotterdam/1166dd67/vredehofstraat,https://casco-media-prod.global.ssl.fastly.net/1166dd67-9561-53c6-886d-1dd47d1480a9/46fbf1e05a845d8557813be9906fdd72.jpg?width=600&auto=webp,160,,6,Furnished,,,,3062TC,2021-10-25
3188,1150,2011 DW Haarlem (Rozenprieel-noord),Apartment Essenstraat,SPiL makelaars,/apartment-for-rent/haarlem/f6f5d326/essenstraat,https://casco-media-prod.global.ssl.fastly.net/f6f5d326-bfcf-5d8c-8be8-16a33c349a27/54db060bccb0ca0c6ef7aa2c45b23655.jpg?width=600&auto=webp,33,,1,,1880,,,2011DW,2021-10-25
3189,870,1211 AR Hilversum (Langgewenstbuurt),Apartment Koninginneweg,Interhouse verhuurmakelaars Hilversum & Almere,/apartment-for-rent/hilversum/8fb6efe8/koninginneweg,https://casco-media-prod.global.ssl.fastly.net/8fb6efe8-641b-53e7-a4fc-0ea1cd830309/0969cb94bc30f65f410d203532f38a13.jpg?width=600&auto=webp,45,,2,Furnished,,,,1211AR,2021-10-25
3190,3500,1336 NE Almere (Indischebuurt),House Selendrostraat,HouseHunting 't Gooi,/house-for-rent/almere/e64d835a/selendrostraat,https://casco-media-prod.global.ssl.fastly.net/e64d835a-626b-5d07-be93-4a93834efcf8/1b95d0c0adaeae7012f203b38603daea.jpg?width=600&auto=webp,197,,8,Upholstered,,,,1336NE,2021-10-25
3191,1217,3073 HD Rotterdam (Bloemhof),Apartment Putsebocht 61 B,Rent2You,/apartment-for-rent/rotterdam/de52a52f/putsebocht,https://casco-media-prod.global.ssl.fastly.net/de52a52f-2a77-5122-86bf-e76651714990/d2ad1b2b90218f856a19c1a3b490129e.jpg?width=600&auto=webp,67,,3,Upholstered,,,,3073HD,2021-10-25
3192,1250,2511 CS Den Haag (Voorhout),Apartment Plein,Hulshof Makelaars,/apartment-for-rent/den-haag/7349528f/plein,https://casco-media-prod.global.ssl.fastly.net/7349528f-cfd0-52d6-9f72-207623438fe7/17bbe55c264f233d30e0ecffcd15a089.jpg?width=600&auto=webp,70,,2,,1906-1930,,,2511CS,2021-10-25
3193,1250,3012 BP Rotterdam (Cool),Apartment Witte de Withstraat 12 B,realestate.nl,/apartment-for-rent/rotterdam/56218d6f/witte-de-withstraat,https://casco-media-prod.global.ssl.fastly.net/56218d6f-5dc7-589a-8c9e-503bb0e7f532/9d69da375127ea94724266e4a21d1811.jpg?width=600&auto=webp,51,,2,,1954,,,3012BP,2021-10-25
3194,1150,3231 XM Brielle (Brielle),Apartment Koopmanstraat,HB Housing ,/apartment-for-rent/brielle/6b3fa1d3/koopmanstraat,https://casco-media-prod.global.ssl.fastly.net/6b3fa1d3-4295-5570-b0ba-fe50c7f40fd2/c4a0652ff3eeabe74e61c9666a34a2c0.jpg?width=600&auto=webp,50,,2,Upholstered or furnished,,,,3231XM,2021-10-25
3195,1150,1363 BB Almere (Europakwartier),Apartment Polenstraat,Inter Immo Almere,/apartment-for-rent/almere/a2cf73a8/polenstraat,https://casco-media-prod.global.ssl.fastly.net/a2cf73a8-467c-5a32-aa16-c0a5691bfd25/2da52c94ed10b5e7bde5136ab585db0b.jpg?width=600&auto=webp,58,,2,Upholstered,,,,1363BB,2021-10-25
3196,1395,1318 HR Almere (Tussen de Vaarten Noord),House Johannes Vermeerstraat,Inter Immo Almere,/house-for-rent/almere/92f80022/johannes-vermeerstraat,https://casco-media-prod.global.ssl.fastly.net/92f80022-9ee4-5336-bf35-69f2ba1cfd4c/edbe50840464e9a7eaf916f586b604a5.jpg?width=600&auto=webp,84,,4,Upholstered,,,,1318HR,2021-10-25
3197,1475,2496 PT Den Haag (Morgenweide),Apartment Weidevogellaan 277,Björnd Makelaardij,/apartment-for-rent/den-haag/38c011f5/weidevogellaan,https://casco-media-prod.global.ssl.fastly.net/38c011f5-12d2-5c4c-a3e0-32e8da835697/e6e01b1a7f315bda1326eb32480b43ad.jpg?width=600&auto=webp,102,,3,Furnished,,,,2496PT,2021-10-25
3198,1250,3527 KH Utrecht (Transwijk-Noord),Apartment Telderslaan 72,StartHousing,/apartment-for-rent/utrecht/0118e94e/telderslaan,https://casco-media-prod.global.ssl.fastly.net/0118e94e-985d-5956-8186-f47785646511/a7facb86d9bb825049cd4fdf71a3606c.jpg?width=600&auto=webp,74,,3,Upholstered,,,,3527KH,2021-10-25
3199,1450,3071 PJ Rotterdam (Noordereiland),Apartment De Ruyterstraat 10 B,Ooms Makelaars Woningen,/apartment-for-rent/rotterdam/b9eec782/de-ruyterstraat,https://casco-media-prod.global.ssl.fastly.net/b9eec782-a903-5d72-9371-de73b39661d2/5fb0f844bff4c51556cf64432de0346b.jpg?width=600&auto=webp,86,,3,Furnished,,,,3071PJ,2021-10-25
3200,1750,1018 RN Amsterdam (Oostelijke Eilanden/Kadijken),Apartment Cornelis Vermuydenstraat,Hallie & Van Klooster,/apartment-for-rent/amsterdam/8c6488a6/cornelis-vermuydenstraat,https://casco-media-prod.global.ssl.fastly.net/8c6488a6-efa6-52db-b693-2b82a4e528b4/e80ab8cad0cc6d8b747a60195c6c44c1.jpg?width=600&auto=webp,78,,3,Upholstered or furnished,,,,1018RN,2021-10-25
3201,3000,1181 JD Amstelveen (Vredeveldbuurt),House Biesbosch 12,JLG Real Estate,/house-for-rent/amstelveen/bde3d6ea/biesbosch,https://casco-media-prod.global.ssl.fastly.net/bde3d6ea-3501-515d-9cb9-4967feec8512/ba4e5c5574ff711ce878e6638909034e.jpg?width=600&auto=webp,146,,8,Upholstered,,,,1181JD,2021-10-25
3202,2000,1506 TX Zaandam (Russische buurt),Apartment Hermitage,J.T.M.D. vastgoed beheer B.V.,/apartment-for-rent/zaandam/c8186908/hermitage,https://casco-media-prod.global.ssl.fastly.net/c8186908-7de9-5056-8d67-b7b223ae1827/e508137fd65a525e9375d7f15652800a.png?width=600&auto=webp,110,,3,Furnished,,,,1506TX,2021-10-25
3203,3500,2511 AA Den Haag (Voorhout),Apartment Hofweg,Infinitas Real Estate,/apartment-for-rent/den-haag/8128a25d/hofweg,https://casco-media-prod.global.ssl.fastly.net/8128a25d-aecb-5af5-b64f-532883cdf0e7/9b7998616d5c2405fc260264a4ad1745.jpg?width=600&auto=webp,177,,3,Upholstered,,,,2511AA,2021-10-25
3204,1350,2582 CC Den Haag (Statenkwartier),Apartment Frederik Hendriklaan,MLP Real Estate,/apartment-for-rent/den-haag/f2acbe2d/frederik-hendriklaan,https://casco-media-prod.global.ssl.fastly.net/f2acbe2d-5f77-5e3f-9ca9-f10d6e34de67/b1c3c6ab1c65177042512dd7722280ea.jpg?width=600&auto=webp,74,,1,Furnished,,,,2582CC,2021-10-25
3205,4750,1071 PV Amsterdam (Museumkwartier),Apartment Nicolaas Maesstraat 101 2,Holland Home Management,/apartment-for-rent/amsterdam/1834109f/nicolaas-maesstraat,https://casco-media-prod.global.ssl.fastly.net/1834109f-6d29-51f4-94f2-4fe97af159ba/d49aca1de2dfdd30ecb5f4156cc3e7e8.jpg?width=600&auto=webp,193,,6,Upholstered or furnished,,,,1071PV,2021-10-25
3206,975,4103 VJ Culemborg (Verspreide huizen ten westen en zuiden van Culemborg),Apartment Carry van Bruggenhof 34,EHR Utrecht,/apartment-for-rent/culemborg/357c87dc/carry-van-bruggenhof,https://casco-media-prod.global.ssl.fastly.net/357c87dc-918e-5657-a5b6-85d028327e6d/d9274996b70baa4fe7849075ef7542ef.jpg?width=600&auto=webp,60,,2,Furnished,,,,4103VJ,2021-10-25
3207,1950,1015 SJ Amsterdam (Jordaan),Apartment Nieuwe Leliestraat 55 A,Amsterdam Beautiful Property Rental,/apartment-for-rent/amsterdam/804f8559/nieuwe-leliestraat,https://casco-media-prod.global.ssl.fastly.net/804f8559-f58e-5dab-bb65-6b3470b8e978/f5066c18f20965a0d972cded2b115290.jpg?width=600&auto=webp,70,,2,Upholstered or furnished,,,,1015SJ,2021-10-25
3208,1650,2282 BV Rijswijk (Oud-Rijswijk),Apartment Herenstraat,LXRYhousing,/apartment-for-rent/rijswijk/b1018041/herenstraat,https://casco-media-prod.global.ssl.fastly.net/b1018041-db1a-5fe7-9fe6-5bb730f6889b/b42af91fd78106bb1671dd756e5a15f5.jpg?width=600&auto=webp,85,,3,Furnished,,,,2282BV,2021-10-25
3209,2200,2585 HW Den Haag (Archipelbuurt),Apartment Riouwstraat 168 A,Expat & Real Estate B.V.,/apartment-for-rent/den-haag/7f9ba990/riouwstraat,https://casco-media-prod.global.ssl.fastly.net/7f9ba990-9b5c-5889-89ae-9a1eef03dc67/548f52746a7203acc40be1757ab5b32a.jpg?width=600&auto=webp,125,,4,Upholstered,,,,2585HW,2021-10-25
3210,2000,2555 XZ Den Haag (Rosenburg),Apartment Mgr. Nolenslaan 12 S,The Hague Real Estate Services,/apartment-for-rent/den-haag/5fc0bd90/mgr-nolenslaan,https://casco-media-prod.global.ssl.fastly.net/5fc0bd90-e9a5-5847-b0f5-3049bc5f5405/dd386553b3156df8f9397401ce4fd58b.jpg?width=600&auto=webp,85,,3,Furnished,,,,2555XZ,2021-10-25
3211,2350,2582 XS Den Haag (Statenkwartier),Apartment Van Slingelandtstraat,Karens Real Estate,/apartment-for-rent/den-haag/d373f499/van-slingelandtstraat,https://casco-media-prod.global.ssl.fastly.net/d373f499-9934-5be7-b37b-1d26e4b9df33/5f33954ab7c33b22ea7c336b1a46a04c.jpg?width=600&auto=webp,100,,5,Upholstered,,,,2582XS,2021-10-25
3212,2250,1015 DR Amsterdam (Grachtengordel-West),Apartment Prinsengracht,People On The Move Expat Brokers,/apartment-for-rent/amsterdam/60e0c841/prinsengracht,https://casco-media-prod.global.ssl.fastly.net/60e0c841-316c-5d8d-854d-f1316b839330/ae71b46981fd5501e3505abdc1f30094.jpg?width=600&auto=webp,90,,3,Upholstered,,,,1015DR,2021-10-25
3213,1850,1031 JW Amsterdam (Noordelijke IJ-oevers West),Apartment Mariadistelkade,123Wonen Amsterdam,/apartment-for-rent/amsterdam/3605a8c4/mariadistelkade,https://casco-media-prod.global.ssl.fastly.net/3605a8c4-d222-5603-a222-f7225484b915/fff58ef039c1685af79336c38f3d69b9.jpg?width=600&auto=webp,80,,3,Furnished,,,,1031JW,2021-10-25
3214,3250,2012 JD Haarlem (Welgelegen),House Voorhoutstraat 8,Van der Schaaf & Kooijmans NVM Makelaars,/house-for-rent/haarlem/568f2564/voorhoutstraat,https://casco-media-prod.global.ssl.fastly.net/568f2564-e4f2-5d59-84e8-fe30a6b6f881/e4b7ba9d12fd2139df29a8c920509de7.jpg?width=600&auto=webp,178,,9,,,85,,2012JD,2021-10-25
3215,1650,2202 GK Noordwijk (Dorpskern),Apartment van Speijkstraat,Interhouse verhuurmakelaars Sassenheim,/apartment-for-rent/noordwijk-zh/6c28d9a0/van-speijkstraat,https://casco-media-prod.global.ssl.fastly.net/6c28d9a0-6991-5945-8ba7-d213d9fac78d/bf2aa4d991bfecc91bdc557a09a13aa6.jpg?width=600&auto=webp,112,,4,Furnished,,,,2202GK,2021-10-25
3216,730,3033 BD Rotterdam (Agniesebuurt),Studio Schiekade,Kolpa V.V.S. Beheer,/studio-for-rent/rotterdam/aa17cca4/schiekade,https://casco-media-prod.global.ssl.fastly.net/aa17cca4-0aff-5fb2-8177-b62238519e7f/7b6e62ec7fbb399043d19d07ab38f722.jpg?width=600&auto=webp,18,,1,Upholstered,,,,3033BD,2021-10-25
3217,1500,2511 EG Den Haag (Uilebomen),Apartment Herengracht 19 F,Kimmel & Co. Makelaarskantoor o.g. b.v.,/apartment-for-rent/den-haag/f0694d61/herengracht,https://casco-media-prod.global.ssl.fastly.net/f0694d61-0fe9-5de5-93e9-367cfe6c37e4/a0e8ef1050a0642ff002b9a0a2877988.jpg?width=600&auto=webp,73,,3,Upholstered,,,,2511EG,2021-10-25
3218,1100,3026 GA Rotterdam (Tussendijken),Apartment Mathenesserdijk 281 A,Ooms Makelaars Woningen,/apartment-for-rent/rotterdam/cd6f58ad/mathenesserdijk,https://casco-media-prod.global.ssl.fastly.net/cd6f58ad-f002-5970-9b31-0ed56257160a/53a943c0fce4d8b896b839c4c75794b2.jpg?width=600&auto=webp,48,,3,Upholstered,,,,3026GA,2021-10-25
3219,2100,4819 CH Breda (Boeimeer),Apartment Graaf Hendrik III laan,Rotsvast Breda,/apartment-for-rent/breda/f9331c8f/graaf-hendrik-iii-laan,https://casco-media-prod.global.ssl.fastly.net/f9331c8f-d2e8-5ee8-8391-29e9476a7b99/52a4ef6c245615178aef7eee923b98fb.jpg?width=600&auto=webp,165,,3,Upholstered,,,,4819CH,2021-10-25
3220,1750,1017 RW Amsterdam (De Weteringschans),Apartment Weteringschans,Great Expatation,/apartment-for-rent/amsterdam/c15d9d5e/weteringschans,https://media.pararius.nl/image/PR0001658000/PR0001658477/image/jpeg/400x600/AmsterdamWeteringschans-e280_1.jpg,70,,3,Upholstered,,,,1017RW,2021-10-25
3221,2650,2202 ZN Noordwijk (Boerenburg en Grashoek),House Duinweg,Interhouse verhuurmakelaars Sassenheim,/house-for-rent/noordwijk-zh/e3f1382b/duinweg,https://casco-media-prod.global.ssl.fastly.net/e3f1382b-00c4-55a3-85df-33837b3dc2fa/d769bdfae7813e64e4e340f8382dd75b.jpg?width=600&auto=webp,185,,5,Furnished,,,,2202ZN,2021-10-25
3222,1950,1017 AX Amsterdam (Grachtengordel-Zuid),Apartment Singel,NOORESTATE,/apartment-for-rent/amsterdam/6383d624/singel,https://casco-media-prod.global.ssl.fastly.net/6383d624-aca1-5055-b1a3-79fb35c5d344/d347e09b2984a9fe060d04db53d562c5.jpg?width=600&auto=webp,82,,2,Furnished,,,,1017AX,2021-10-25
3223,775,5038 DG Tilburg (Binnenstad Oost),Studio Poststraat,Bureau Vastgoed Intermediair,/studio-for-rent/tilburg/b992ff1d/poststraat,https://media.pararius.nl/image/PR0001658000/PR0001658476/image/jpeg/400x600/TilburgPoststraat-fc32_1.jpg,30,,1,Shell,,,,5038DG,2021-10-25
3224,3900,2243 AZ Wassenaar (Drie Papegaaien),Apartment Generaal Winkelmanlaan 18,Expat & Real Estate B.V.,/apartment-for-rent/wassenaar/dea2b05a/generaal-winkelmanlaan,https://casco-media-prod.global.ssl.fastly.net/dea2b05a-a828-5764-8df5-fadb2def69cf/62b0d84adc1259841e68860633b03049.jpg?width=600&auto=webp,200,,4,Upholstered,,,,2243AZ,2021-10-25
3225,1595,3511 AN Utrecht (Breedstraat en Plompetorengracht en omgeving),Apartment Oudegracht,B&S Rental Service,/apartment-for-rent/utrecht/d04af13b/oudegracht,https://casco-media-prod.global.ssl.fastly.net/d04af13b-e27d-5920-b882-4bfe1ff84532/dcc9204a1cfc5b1afbffd80dcbba42ce.jpg?width=600&auto=webp,65,,3,Furnished,,,,3511AN,2021-10-25
3226,2000,2517 JZ Den Haag (Zorgvliet),Apartment Catsheuvel,VERRA Real Estate,/apartment-for-rent/den-haag/a893f07f/catsheuvel,https://casco-media-prod.global.ssl.fastly.net/a893f07f-ce91-5b04-b40f-494f2b0da0bf/dc2d75566a4414a8d3a1f1eff8eb6843.jpg?width=600&auto=webp,75,,2,Furnished,,,,2517JZ,2021-10-25
3227,675,3082 KB Rotterdam (Oud Charlois),Studio Boergoensestraat,Rotterdam Wonen,/studio-for-rent/rotterdam/6037007e/boergoensestraat,https://media.pararius.nl/image/PR0001658000/PR0001658472/image/jpeg/400x600/RotterdamBoergoensestraat-eec6_5.jpg,30,,1,Upholstered,,,,3082KB,2021-10-25
